STA,Lat,Long
89120,-6.001135614,106.0615808
89125,-6.001104573,106.0615479
89130,-6.001073523,106.0615151
89135,-6.001042481,106.0614822
89140,-6.001011485,106.0614493
89145,-6.000980489,106.0614164
89150,-6.000949511,106.0613835
89155,-6.000918533,106.0613506
89160,-6.000887556,106.0613177
89165,-6.000856541,106.0612848
89170,-6.000825527,106.061252
89175,-6.000794504,106.0612191
89180,-6.000763472,106.0611862
89185,-6.000732439,106.0611534
89190,-6.000701416,106.0611205
89195,-6.000670384,106.0610876
89200,-6.000639361,106.0610548
89205,-6.000608346,106.0610219
89210,-6.000577332,106.060989
89215,-6.000546327,106.0609561
89220,-6.000515322,106.0609233
89225,-6.000484317,106.0608904
89230,-6.000453312,106.0608575
89235,-6.000422307,106.0608246
89240,-6.000391292,106.0607917
89245,-6.000360269,106.0607589
89250,-6.000329255,106.060726
89255,-6.000298241,106.0606931
89260,-6.000267226,106.0606602
89265,-6.000236221,106.0606273
89270,-6.000205225,106.0605945
89275,-6.00017422,106.0605616
89280,-6.000143233,106.0605287
89285,-6.000112246,106.0604958
89290,-6.000081268,106.0604629
89295,-6.00005029,106.0604299
89300,-6.000019312,106.060397
89305,-5.999988334,106.0603641
89310,-5.999957356,106.0603312
89315,-5.999926351,106.0602983
89320,-5.999895337,106.0602654
89325,-5.999864313,106.0602326
89330,-5.999833272,106.0601997
89335,-5.999802221,106.0601669
89340,-5.99977118,106.060134
89345,-5.999740129,106.0601012
89350,-5.999709088,106.0600683
89355,-5.999678056,106.0600355
89360,-5.999647023,106.0600026
89365,-5.999616018,106.0599698
89370,-5.999585013,106.0599369
89375,-5.999554008,106.059904
89380,-5.999523002,106.0598711
89385,-5.999491997,106.0598382
89390,-5.999461001,106.0598053
89395,-5.999429996,106.0597724
89400,-5.999399,106.0597395
89405,-5.999368022,106.0597066
89410,-5.999337043,106.0596737
89415,-5.999306056,106.0596408
89420,-5.999275078,106.0596079
89425,-5.999244091,106.059575
89430,-5.999213113,106.0595421
89435,-5.999182126,106.0595092
89440,-5.999151139,106.0594763
89445,-5.999120152,106.0594434
89450,-5.999089165,106.0594105
89455,-5.999058168,106.0593776
89460,-5.999027181,106.0593447
89465,-5.998996212,106.0593118
89470,-5.998965243,106.0592789
89475,-5.998934229,106.059246
89480,-5.998903133,106.0592132
89485,-5.998872037,106.0591804
89490,-5.998841032,106.0591475
89495,-5.998810045,106.0591146
89500,-5.998779076,106.0590817
89505,-5.998748125,106.0590487
89510,-5.998717183,106.0590158
89515,-5.998686232,106.0589829
89520,-5.998655281,106.0589499
89525,-5.99862433,106.058917
89530,-5.998593379,106.0588841
89535,-5.998562428,106.0588511
89540,-5.998531477,106.0588182
89545,-5.998500517,106.0587853
89550,-5.998469521,106.0587524
89555,-5.998438434,106.0587196
89560,-5.998407338,106.0586868
89565,-5.998376242,106.058654
89570,-5.998345156,106.0586212
89575,-5.99831406,106.0585884
89580,-5.998282982,106.0585555
89585,-5.998251895,106.0585227
89590,-5.998220862,106.0584899
89595,-5.998189848,106.058457
89600,-5.998158825,106.0584241
89605,-5.998127801,106.0583913
89610,-5.998096787,106.0583584
89615,-5.998065763,106.0583255
89620,-5.998034749,106.0582927
89625,-5.998003734,106.0582598
89630,-5.997972729,106.0582269
89635,-5.997941724,106.058194
89640,-5.997910709,106.0581611
89645,-5.997879695,106.0581283
89650,-5.99784868,106.0580954
89655,-5.997817666,106.0580625
89660,-5.997786652,106.0580296
89665,-5.997755637,106.0579968
89670,-5.997724614,106.0579639
89675,-5.997693599,106.057931
89680,-5.997662585,106.0578981
89685,-5.99763157,106.0578653
89690,-5.997600565,106.0578324
89695,-5.997569551,106.0577995
89700,-5.997538536,106.0577666
89705,-5.997507531,106.0577337
89710,-5.997476516,106.0577009
89715,-5.997445502,106.057668
89720,-5.997414478,106.0576351
89725,-5.997383464,106.0576022
89730,-5.99735244,106.0575694
89735,-5.997321417,106.0575365
89740,-5.997290402,106.0575036
89745,-5.997259379,106.0574708
89750,-5.997228355,106.0574379
89755,-5.997197341,106.057405
89760,-5.997166317,106.0573722
89765,-5.997135312,106.0573393
89770,-5.997104306,106.0573064
89775,-5.997073301,106.0572735
89780,-5.997042296,106.0572406
89785,-5.99701129,106.0572077
89790,-5.996980294,106.0571748
89795,-5.996949288,106.057142
89800,-5.996918283,106.0571091
89805,-5.996887277,106.0570762
89810,-5.996856272,106.0570433
89815,-5.996825267,106.0570104
89820,-5.996794252,106.0569775
89825,-5.996763237,106.0569447
89830,-5.996732214,106.0569118
89835,-5.99670119,106.0568789
89840,-5.996670167,106.0568461
89845,-5.996639143,106.0568132
89850,-5.99660812,106.0567803
89855,-5.996577087,106.0567475
89860,-5.996546063,106.0567146
89865,-5.99651504,106.0566817
89870,-5.996484007,106.0566489
89875,-5.996452983,106.056616
89880,-5.996421969,106.0565831
89885,-5.996390954,106.0565503
89890,-5.996359958,106.0565174
89895,-5.996328962,106.0564845
89900,-5.996297965,106.0564516
89905,-5.996266978,106.0564187
89910,-5.996235981,106.0563858
89915,-5.996204985,106.0563529
89920,-5.996173988,106.05632
89925,-5.996142992,106.0562871
89930,-5.996111995,106.0562542
89935,-5.99608099,106.0562213
89940,-5.996049984,106.0561885
89945,-5.996018979,106.0561556
89950,-5.995987973,106.0561227
89955,-5.995956968,106.0560898
89960,-5.995925962,106.0560569
89965,-5.995894948,106.0560241
89970,-5.995863924,106.0559912
89975,-5.9958329,106.0559583
89980,-5.995801877,106.0559254
89985,-5.995770853,106.0558926
89990,-5.995739848,106.0558597
89995,-5.995708851,106.0558268
90000,-5.995677864,106.0557939
90005,-5.995646894,106.055761
90010,-5.995615934,106.0557281
90015,-5.995584974,106.0556951
90020,-5.995554005,106.0556622
90025,-5.995523017,106.0556293
90030,-5.995491975,106.0555965
90035,-5.995460924,106.0555636
90040,-5.995429828,106.0555308
90045,-5.995398723,106.055498
90050,-5.9953676,106.0554653
90055,-5.995336467,106.0554325
90060,-5.995305335,106.0553997
90065,-5.995274248,106.0553669
90070,-5.99524317,106.0553341
90075,-5.995212101,106.0553013
90080,-5.995181059,106.0552684
90085,-5.995150017,106.0552356
90090,-5.995118993,106.0552027
90095,-5.995087979,106.0551698
90100,-5.995056955,106.055137
90105,-5.99502594,106.0551041
90110,-5.994994926,106.0550712
90115,-5.994963911,106.0550384
90120,-5.994932896,106.0550055
90125,-5.994901872,106.0549726
90130,-5.99487084,106.0549398
90135,-5.994839798,106.0549069
90140,-5.994808747,106.0548741
90145,-5.994777687,106.0548412
90150,-5.994746636,106.0548084
90155,-5.994715576,106.0547756
90160,-5.994684516,106.0547427
90165,-5.994653456,106.0547099
90170,-5.994622405,106.0546771
90175,-5.994591354,106.0546442
90180,-5.99456033,106.0546113
90185,-5.994529306,106.0545785
90190,-5.994498301,106.0545456
90195,-5.994467304,106.0545127
90200,-5.994436308,106.0544798
90205,-5.994405302,106.0544469
90210,-5.994374305,106.054414
90215,-5.994343309,106.0543811
90220,-5.994312312,106.0543482
90225,-5.994281316,106.0543154
90230,-5.994250301,106.0542825
90235,-5.994219295,106.0542496
90240,-5.99418829,106.0542167
90245,-5.994157284,106.0541838
90250,-5.994126278,106.0541509
90255,-5.994095263,106.0541181
90260,-5.994064258,106.0540852
90265,-5.994033252,106.0540523
90270,-5.994002237,106.0540194
90275,-5.993971223,106.0539865
90280,-5.993940217,106.0539537
90285,-5.993909202,106.0539208
90290,-5.993878196,106.0538879
90295,-5.993847182,106.053855
90300,-5.993816185,106.0538221
90305,-5.993785197,106.0537892
90310,-5.99375421,106.0537563
90315,-5.993723222,106.0537234
90320,-5.993692244,106.0536905
90325,-5.993661256,106.0536576
90330,-5.993630278,106.0536247
90335,-5.99359929,106.0535918
90340,-5.993568302,106.0535589
90345,-5.993537315,106.053526
90350,-5.993506327,106.0534931
90355,-5.99347534,106.0534602
90360,-5.993444352,106.0534273
90365,-5.993413364,106.0533944
90370,-5.993382377,106.0533615
90375,-5.993351371,106.0533286
90380,-5.993320329,106.0532958
90385,-5.993289287,106.0532629
90390,-5.993258227,106.0532301
90395,-5.993227167,106.0531973
90400,-5.993196107,106.0531644
90405,-5.993165046,106.0531316
90410,-5.993133986,106.0530988
90415,-5.993102935,106.0530659
90420,-5.993071884,106.0530331
90425,-5.993040833,106.0530002
90430,-5.993009782,106.0529674
90435,-5.99297874,106.0529346
90440,-5.992947707,106.0529017
90445,-5.992916683,106.0528688
90450,-5.992885659,106.052836
90455,-5.992854662,106.0528031
90460,-5.992823657,106.0527702
90465,-5.992792606,106.0527373
90470,-5.992761545,106.0527045
90475,-5.992730485,106.0526717
90480,-5.992699443,106.0526388
90485,-5.992668401,106.052606
90490,-5.992637323,106.0525732
90495,-5.992606245,106.0525404
90500,-5.992575184,106.0525075
90505,-5.992544197,106.0524746
90510,-5.9925132,106.0524417
90515,-5.992482131,106.0524089
90520,-5.992451052,106.0523761
90525,-5.992419974,106.0523433
90530,-5.992388896,106.0523105
90535,-5.992357826,106.0522776
90540,-5.992326775,106.0522448
90545,-5.992295733,106.0522119
90550,-5.992264691,106.0521791
90555,-5.992233667,106.0521462
90560,-5.992202643,106.0521134
90565,-5.992171692,106.0520804
90570,-5.992140758,106.0520475
90575,-5.992109834,106.0520145
90580,-5.99207891,106.0519816
90585,-5.992047985,106.0519486
90590,-5.992017097,106.0519156
90595,-5.991986227,106.0518826
90600,-5.991955394,106.0518495
90605,-5.99192466,106.0518164
90610,-5.991893926,106.0517833
90615,-5.991863282,106.05175
90620,-5.991832657,106.0517168
90625,-5.991802068,106.0516835
90630,-5.991771542,106.0516502
90635,-5.991741026,106.0516169
90640,-5.991710726,106.0515833
90645,-5.991680482,106.0515498
90650,-5.991650282,106.0515161
90655,-5.991620182,106.0514824
90660,-5.991590092,106.0514487
90665,-5.991560327,106.0514147
90670,-5.991530644,106.0513806
90675,-5.991501033,106.0513465
90680,-5.991471604,106.0513122
90685,-5.991442166,106.0512779
90690,-5.991413008,106.0512434
90695,-5.991383932,106.0512088
90700,-5.991354964,106.0511741
90705,-5.991326251,106.0511392
90710,-5.991297537,106.0511043
90715,-5.991269032,106.0510692
90720,-5.99124059,106.0510341
90725,-5.991212265,106.0509989
90730,-5.991184249,106.0509634
90735,-5.991156242,106.0509279
90740,-5.991128815,106.050892
90745,-5.991101596,106.050856
90750,-5.99107453,106.0508198
90755,-5.991047982,106.0507832
90760,-5.991021424,106.0507466
90765,-5.990995255,106.0507098
90770,-5.990969241,106.0506729
90775,-5.990943362,106.0506358
90780,-5.990918054,106.0505984
90785,-5.990892737,106.0505609
90790,-5.990867701,106.0505233
90795,-5.990842791,106.0504856
90800,-5.990818026,106.0504478
90805,-5.990793995,106.0504096
90810,-5.990769964,106.0503713
90815,-5.990746187,106.0503329
90820,-5.990722536,106.0502944
90825,-5.990698985,106.0502558
90830,-5.99067604,106.0502169
90835,-5.990653086,106.050178
90840,-5.990630577,106.0501388
90845,-5.99060832,106.0500995
90850,-5.990586118,106.0500601
90855,-5.990564342,106.0500205
90860,-5.990542574,106.0499809
90865,-5.99052135,106.049941
90870,-5.99050047,106.049901
90875,-5.990479644,106.0498609
90880,-5.990459434,106.0498205
90885,-5.990439215,106.0497801
90890,-5.990419439,106.0497394
90895,-5.99039998,106.0496987
90900,-5.990380585,106.0496579
90905,-5.990362113,106.0496166
90910,-5.990343641,106.0495754
90915,-5.990325603,106.049534
90920,-5.990307919,106.0494924
90925,-5.990290252,106.0494508
90930,-5.990273292,106.0494089
90935,-5.990256341,106.0493671
90940,-5.990239734,106.0493251
90945,-5.990223443,106.0492829
90950,-5.990207153,106.0492408
90955,-5.990191496,106.0491984
90960,-5.990175839,106.049156
90965,-5.990160526,106.0491135
90970,-5.990145566,106.0490709
90975,-5.990130606,106.0490283
90980,-5.990116478,106.0489854
90985,-5.99010236,106.0489424
90990,-5.990088721,106.0488994
90995,-5.990075671,106.0488561
91000,-5.990062612,106.0488129
91005,-5.990050104,106.0487695
91010,-5.990037624,106.0487261
91015,-5.990025515,106.0486825
91020,-5.990013885,106.0486389
91025,-5.990002256,106.0485952
91030,-5.989991205,106.0485514
91035,-5.9899802,106.0485076
91040,-5.989969557,106.0484637
91045,-5.989959466,106.0484197
91050,-5.989949374,106.0483756
91055,-5.989940143,106.0483314
91060,-5.989931011,106.0482872
91065,-5.989922059,106.0482429
91070,-5.989913443,106.0481986
91075,-5.989904827,106.0481542
91080,-5.989896925,106.0481097
91085,-5.989889123,106.0480653
91090,-5.989881592,106.0480207
91095,-5.989874569,106.0479761
91100,-5.989867545,106.0479315
91105,-5.98986129,106.0478867
91110,-5.989855179,106.047842
91115,-5.989849314,106.0477972
91120,-5.989843981,106.0477523
91125,-5.989838658,106.0477075
91130,-5.98983433,106.0476625
91135,-5.989830274,106.0476175
91140,-5.989826217,106.0475725
91145,-5.989822151,106.0475275
91150,-5.989818095,106.0474826
91155,-5.989814916,106.0474375
91160,-5.989811999,106.0473924
91165,-5.989809326,106.0473473
91170,-5.989807341,106.0473022
91175,-5.989805356,106.0472571
91180,-5.989803977,106.0472119
91185,-5.989802815,106.0471668
91190,-5.989801825,106.0471216
91195,-5.989801378,106.0470764
91200,-5.989800939,106.0470313
91205,-5.989800917,106.0469861
91210,-5.989801076,106.0469409
91215,-5.989801406,106.0468958
91220,-5.989802388,106.0468506
91225,-5.989803379,106.0468054
91230,-5.989804849,106.0467603
91235,-5.989806536,106.0467152
91240,-5.989808322,106.04667
91245,-5.989810588,106.0466249
91250,-5.989812854,106.0465798
91255,-5.9898154,106.0465347
91260,-5.989818091,106.0464896
91265,-5.989820891,106.0464445
91270,-5.989824341,106.0463995
91275,-5.989827801,106.0463544
91280,-5.989831604,106.0463094
91285,-5.989835589,106.0462644
91290,-5.989839627,106.0462194
91295,-5.989844009,106.0461745
91300,-5.989848391,106.0461295
91305,-5.989853099,106.0460846
91310,-5.989857978,106.0460397
91315,-5.989862894,106.0459948
91320,-5.989868008,106.0459499
91325,-5.989873114,106.045905
91330,-5.989878464,106.0458602
91335,-5.989883967,106.0458153
91340,-5.989889479,106.0457705
91345,-5.989895154,106.0457257
91350,-5.98990083,106.0456809
91355,-5.989906677,106.0456361
91360,-5.989912632,106.0455913
91365,-5.989918624,106.0455465
91370,-5.989924932,106.0455018
91375,-5.98993124,106.0454571
91380,-5.989937539,106.0454123
91385,-5.989943838,106.0453676
91390,-5.989950137,106.0453229
91395,-5.989956473,106.0452782
91400,-5.989962799,106.0452334
91405,-5.989969297,106.0451887
91410,-5.989975894,106.045144
91415,-5.989982483,106.0450993
91420,-5.989988935,106.0450546
91425,-5.989995397,106.0450099
91430,-5.990001877,106.0449652
91435,-5.990008375,106.0449205
91440,-5.990014864,106.0448758
91445,-5.990021299,106.0448311
91450,-5.990027733,106.0447864
91455,-5.990033978,106.0447417
91460,-5.990040096,106.0446969
91465,-5.990046196,106.0446521
91470,-5.990052098,106.0446074
91475,-5.990058008,106.0445626
91480,-5.9900639,106.0445178
91485,-5.990069765,106.044473
91490,-5.990075612,106.0444282
91495,-5.990081296,106.0443834
91500,-5.990086971,106.0443386
91505,-5.990092402,106.0442937
91510,-5.990097679,106.0442489
91515,-5.990102893,106.044204
91520,-5.990107682,106.0441591
91525,-5.990112471,106.0441142
91530,-5.990117115,106.0440692
91535,-5.990121668,106.0440243
91540,-5.990126177,106.0439793
91545,-5.990130468,106.0439344
91550,-5.990134751,106.0438894
91555,-5.990138635,106.0438444
91560,-5.990142294,106.0437994
91565,-5.990145853,106.0437544
91570,-5.990148878,106.0437093
91575,-5.990151894,106.0436642
91580,-5.990154495,106.0436191
91585,-5.990156887,106.043574
91590,-5.990159198,106.0435289
91595,-5.990161129,106.0434838
91600,-5.990163069,106.0434386
91605,-5.990164674,106.0433935
91610,-5.990166126,106.0433483
91615,-5.990167397,106.0433032
91620,-5.990167872,106.043258
91625,-5.990168356,106.0432129
91630,-5.990168324,106.0431677
91635,-5.990168093,106.0431225
91640,-5.990167682,106.0430773
91645,-5.990166664,106.0430322
91650,-5.990165638,106.042987
91655,-5.990164222,106.0429419
91660,-5.990162671,106.0428967
91665,-5.990160912,106.0428516
91670,-5.990158564,106.0428065
91675,-5.990156226,106.0427614
91680,-5.990153056,106.0427163
91685,-5.990149623,106.0426713
91690,-5.990146045,106.0426262
91695,-5.990142097,106.0425813
91700,-5.990138148,106.0425363
91705,-5.990133576,106.0424913
91710,-5.990128831,106.0424464
91715,-5.990123761,106.0424015
91720,-5.990117994,106.0423567
91725,-5.990112227,106.0423119
91730,-5.990105755,106.0422672
91735,-5.990099146,106.0422225
91740,-5.990092348,106.0421779
91745,-5.990085206,106.0421332
91750,-5.990078073,106.0420886
91755,-5.99007009,106.0420442
91760,-5.990061952,106.0419997
91765,-5.990053571,106.0419554
91770,-5.990044764,106.0419111
91775,-5.990035966,106.0418667
91780,-5.990026336,106.0418226
91785,-5.990016588,106.0417785
91790,-5.990006604,106.0417344
91795,-5.98999625,106.0416905
